feature,importance
NDVI_nov,80.92322980085403
NDVI_may,75.06687153434665
LSWI_jul,72.37279965648034
NDVI_apr,66.21799205873361
GCVI_jul,66.1085121689613
EVI_jul,65.95374606388347
GCVI_jun,64.29279233767807
GCVI_aug,58.89543900923946
LSWI_aug,57.44837734474153
EVI_aug,56.413820213316136
NDVI_jun,52.55215288469254
NDVI_aug,49.237965598693606
LSWI_sep,17.606887774990973
NDVI_sep,14.514824736388128
GCVI_sep,13.06807355072635
NDVI_jan,5.0255162398379145
